heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-rain-90,2,0,2,1,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-rain-90,2,0,2,1,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-rain-90,2,1,1,1,1,91,8,10,50,36
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-rain-90,2,0,2,1,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-rain-90,2,0,2,1,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-10,3,0,3,0,1,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-10,2,0,2,1,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-10,2,0,2,1,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-10,3,2,1,0,1,91,8,18,67,53
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-10,2,0,2,1,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-10,2,0,2,1,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-100,2,0,2,0,1,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-100,2,0,2,0,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-100,2,0,2,0,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-100,2,2,0,0,1,92,8,18,100,69
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-100,2,0,2,0,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-100,2,0,2,0,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-20,2,0,2,1,1,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-20,2,0,2,1,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-20,2,0,2,1,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-20,2,1,1,1,1,91,8,10,50,36
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-20,2,0,2,1,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-20,2,0,2,1,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-30,2,0,2,0,1,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-30,2,0,2,0,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-30,2,0,2,0,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-30,2,1,1,0,1,91,8,10,50,36
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-30,2,0,2,0,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,max,ood/xai-track1-snow-30,2,0,2,0,3,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-40,2,0,2,0,1,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-40,2,0,2,0,2,0,0,0,0,0
smoothgrad,total_road_attention_percentage,mean,ood/xai-track1-snow-40,2,0,2,0,3,0,0,0,0,0
